filename,nearest_region,poverty_level
4.643263203974024_7.6937829866280065_4.68817896818_7.708754908029999.png,Osun,10-20
4.648440773611991_7.686006177358008_4.633468852209999_7.70097809876.png,Osun,10-20
4.648440773611991_7.745893862965977_4.633468852209999_7.70097809876.png,Osun,10-20
4.648825159348008_7.3024207101260155_4.66379708075_7.33236455293.png,Osun,10-20
4.648825159348008_7.377280317135976_4.66379708075_7.33236455293.png,Osun,10-20
4.653907382873984_7.7567099625380065_4.62396354007_7.771681883939999.png,Osun,10-20
4.658235125376016_7.753670672235975_4.68817896818_7.708754908029999.png,Osun,10-20
4.66379708075_7.287448788724023_4.66379708075_7.33236455293.png,Osun,10-20
4.66379708075_7.317392631528008_4.66379708075_7.33236455293.png,Osun,10-20
4.664292694445976_7.714889344463984_4.61937693024_7.68494550166.png,Osun,10-20
4.668879304275976_7.786653805341991_4.62396354007_7.771681883939999.png,Osun,10-20
4.669392388024024_7.137971534346016_4.71430815223_7.16791537715.png,Osun,10-20
4.669392388024024_7.152943455748008_4.71430815223_7.16791537715.png,Osun,10-20
4.669392388024024_7.16791537715_4.71430815223_7.16791537715.png,Osun,10-20
4.669392388024024_7.182887298551992_4.71430815223_7.16791537715.png,Osun,10-20
4.669392388024024_7.197859219953984_4.71430815223_7.16791537715.png,Osun,10-20
4.669392388024024_7.212831141355976_4.71430815223_7.16791537715.png,Osun,10-20
4.673207046778008_7.708754908029999_4.68817896818_7.708754908029999.png,Osun,10-20
4.676586931774369_7.209513012747692_4.71430815223_7.16791537715.png,Osun,10-20
4.6783846164159755_7.745893862965977_4.633468852209999_7.70097809876.png,Osun,10-20
4.678769002151992_7.317392631528008_4.66379708075_7.33236455293.png,Osun,10-20
4.678769002151992_7.377280317135976_4.66379708075_7.33236455293.png,Osun,10-20
4.684364309426016_7.182887298551992_4.71430815223_7.16791537715.png,Osun,10-20
4.684364309426016_7.197859219953984_4.71430815223_7.16791537715.png,Osun,10-20
4.684364309426016_7.212831141355976_4.71430815223_7.16791537715.png,Osun,10-20
4.68817896818_7.6937829866280065_4.68817896818_7.708754908029999.png,Osun,10-20
4.693740923553984_7.287448788724023_4.66379708075_7.33236455293.png,Osun,10-20
4.693740923553984_7.317392631528008_4.66379708075_7.33236455293.png,Osun,10-20
4.693740923553984_7.362308395733984_4.66379708075_7.33236455293.png,Osun,10-20
4.699336230828008_7.16791537715_4.71430815223_7.16791537715.png,Osun,10-20
4.699336230828008_7.182887298551992_4.71430815223_7.16791537715.png,Osun,10-20
4.699336230828008_7.197859219953984_4.71430815223_7.16791537715.png,Osun,10-20
4.702090292404024_7.318688398421992_4.74700605661_7.30371647702.png,Osun,10-20
4.702090292404024_7.333660319823984_4.74700605661_7.30371647702.png,Osun,10-20
4.703150889581992_7.663839143824022_4.68817896818_7.708754908029999.png,Osun,10-20
4.703150889581992_7.678811065226014_4.68817896818_7.708754908029999.png,Osun,10-20
4.703150889581992_7.6937829866280065_4.68817896818_7.708754908029999.png,Osun,10-20
4.703150889581992_7.708754908029999_4.68817896818_7.708754908029999.png,Osun,10-20
4.7087128449559765_7.377280317135976_4.66379708075_7.33236455293.png,Osun,10-20
4.71430815223_7.182887298551992_4.71430815223_7.16791537715.png,Osun,10-20
4.71430815223_7.197859219953984_4.71430815223_7.16791537715.png,Osun,10-20
4.715844019424024_7.1949409672939835_4.76075978363_7.164997124489999.png,Osun,10-20
4.717062213806016_7.258800712814024_4.74700605661_7.30371647702.png,Osun,10-20
4.718475708294024_7.891680063844023_4.7633914725_7.93659582805.png,Osun,10-20
4.729280073631992_7.212831141355976_4.71430815223_7.16791537715.png,Osun,10-20
4.732034135208008_7.288744555618008_4.74700605661_7.30371647702.png,Osun,10-20
4.733094732385976_7.663839143824022_4.68817896818_7.708754908029999.png,Osun,10-20
4.733094732385976_7.723726829431991_4.68817896818_7.708754908029999.png,Osun,10-20
4.733447629696016_7.891680063844023_4.7633914725_7.93659582805.png,Osun,10-20
4.733447629696016_7.9066519852460155_4.7633914725_7.93659582805.png,Osun,10-20
4.733447629696016_7.966539670853984_4.7633914725_7.93659582805.png,Osun,10-20
4.736303697115458_7.897700509958425_4.7633914725_7.93659582805.png,Osun,10-20
4.74700605661_7.273772634216016_4.74700605661_7.30371647702.png,Osun,10-20
4.74700605661_7.288744555618008_4.74700605661_7.30371647702.png,Osun,10-20
4.74700605661_7.333660319823984_4.74700605661_7.30371647702.png,Osun,10-20
4.748419551098008_7.951567749451992_4.7633914725_7.93659582805.png,Osun,10-20
4.748419551098008_7.981511592255976_4.7633914725_7.93659582805.png,Osun,10-20
4.763330407224626_7.963303961961531_4.7633914725_7.93659582805.png,Osun,10-20
4.7633914725_7.891680063844023_4.7633914725_7.93659582805.png,Osun,10-20
4.7633914725_7.966539670853984_4.7633914725_7.93659582805.png,Osun,10-20
4.7783633939019925_7.891680063844023_4.7633914725_7.93659582805.png,Osun,10-20
4.7783633939019925_7.951567749451992_4.7633914725_7.93659582805.png,Osun,10-20
4.793335315303985_7.891680063844023_4.7633914725_7.93659582805.png,Osun,10-20
4.805000887954023_7.37144906773_4.849916652159999_7.37144906773.png,Osun,10-20
4.805000887954023_7.416364831935977_4.849916652159999_7.37144906773.png,Osun,10-20
4.819735270454023_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.819735270454023_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.819735270454023_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.819735270454023_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.819735270454023_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.819735270454023_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.819972809356015_7.401392910533985_4.849916652159999_7.37144906773.png,Osun,10-20
4.8273254021_8.03775303243402_4.8273254021_8.082668796639997.png,Osun,10-20
4.834707191856015_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.834977320648008_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.834707191856015_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.838987665387361_7.81033014139144_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.834977320648008_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.8496791132580075_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.849916652159999_7.401392910533985_4.849916652159999_7.37144906773.png,Osun,10-20
4.857269244903984_8.082668796639997_4.8273254021_8.082668796639997.png,Osun,10-20
4.86465103466_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.834977320648008_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.86465103466_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.866027471244024_7.938397579168007_4.91094323545_7.953369500569999.png,Osun,10-20
4.866027471244024_7.953369500569999_4.91094323545_7.953369500569999.png,Osun,10-20
4.866027471244024_7.9982852647759755_4.91094323545_7.953369500569999.png,Osun,10-20
4.872241166305976_8.052724953836012_4.8273254021_8.082668796639997.png,Osun,10-20
4.876199484494023_8.011880286828008_4.9211152487_8.02685220823.png,Osun,10-20
4.879622956061992_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.879622956061992_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.879622956061992_7.834977320648008_4.86465103466_7.84994924205.png,Osun,10-20
4.879622956061992_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.879622956061992_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.879622956061992_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.880999392646016_7.923425657766015_4.91094323545_7.953369500569999.png,Osun,10-20
4.889560452414022_7.952357159988007_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.889560452414022_7.98230100279199_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.889560452414022_8.012244845595974_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.891171405896015_8.02685220823_4.9211152487_8.02685220823.png,Osun,10-20
4.891171405896015_8.071767972435977_4.9211152487_8.02685220823.png,Osun,10-20
4.894594877463984_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.834977320648008_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.894594877463984_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.9041268807991445_7.81541616106423_4.86465103466_7.84994924205.png,Osun,10-20
4.90452537531626_7.924440077572907_4.91094323545_7.953369500569999.png,Osun,10-20
4.904532373816014_7.922413317184023_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.904532373816014_7.997272924193982_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.904532373816014_8.012244845595974_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.9061433272980075_8.041824129631992_4.9211152487_8.02685220823.png,Osun,10-20
4.9061433272980075_8.056796051033984_4.9211152487_8.02685220823.png,Osun,10-20
4.909566798865976_7.805033477844024_4.86465103466_7.84994924205.png,Osun,10-20
4.909566798865976_7.820005399246016_4.86465103466_7.84994924205.png,Osun,10-20
4.909566798865976_7.84994924205_4.86465103466_7.84994924205.png,Osun,10-20
4.909566798865976_7.864921163451992_4.86465103466_7.84994924205.png,Osun,10-20
4.909566798865976_7.879893084853984_4.86465103466_7.84994924205.png,Osun,10-20
4.909566798865976_7.894865006255976_4.86465103466_7.84994924205.png,Osun,10-20
4.91094323545_7.953369500569999_4.91094323545_7.953369500569999.png,Osun,10-20
4.919504295218006_7.952357159988007_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.9211152487_8.041824129631992_4.9211152487_8.02685220823.png,Osun,10-20
4.9259151568519925_7.908453736364023_4.91094323545_7.953369500569999.png,Osun,10-20
4.932487121036808_7.923495225187468_4.91094323545_7.953369500569999.png,Osun,10-20
4.936087170101992_7.981936444024024_4.9211152487_8.02685220823.png,Osun,10-20
4.936087170101992_8.041824129631992_4.9211152487_8.02685220823.png,Osun,10-20
4.940887078253985_7.938397579168007_4.91094323545_7.953369500569999.png,Osun,10-20
4.940887078253985_7.968341421971991_4.91094323545_7.953369500569999.png,Osun,10-20
4.940887078253985_7.983313343373983_4.91094323545_7.953369500569999.png,Osun,10-20
4.949448138021991_7.922413317184023_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.949448138021991_7.967329081389998_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.951059091503984_7.981936444024024_4.9211152487_8.02685220823.png,Osun,10-20
4.951059091503984_8.02685220823_4.9211152487_8.02685220823.png,Osun,10-20
4.955858999655977_7.923425657766015_4.91094323545_7.953369500569999.png,Osun,10-20
4.955858999655977_7.953369500569999_4.91094323545_7.953369500569999.png,Osun,10-20
4.958586160214024_7.911968277666015_5.00350192442_7.94191212047.png,Osun,10-20
4.958586160214024_7.9269401990680075_5.00350192442_7.94191212047.png,Osun,10-20
4.958586160214024_7.94191212047_5.00350192442_7.94191212047.png,Osun,10-20
4.958586160214024_7.956884041871992_5.00350192442_7.94191212047.png,Osun,10-20
4.958586160214024_7.971855963273984_5.00350192442_7.94191212047.png,Osun,10-20
4.958586160214024_7.986827884675976_5.00350192442_7.94191212047.png,Osun,10-20
4.964420059423983_7.967329081389998_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.966031012905976_7.981936444024024_4.9211152487_8.02685220823.png,Osun,10-20
4.966674708914024_7.919682570786016_5.01159047312_7.94962641359.png,Osun,10-20
4.966674708914024_7.964598334991992_5.01159047312_7.94962641359.png,Osun,10-20
4.966674708914024_7.979570256393984_5.01159047312_7.94962641359.png,Osun,10-20
4.966674708914024_7.994542177795976_5.01159047312_7.94962641359.png,Osun,10-20
4.973558081616016_7.9269401990680075_5.00350192442_7.94191212047.png,Osun,10-20
4.973558081616016_7.956884041871992_5.00350192442_7.94191212047.png,Osun,10-20
4.973558081616016_7.971855963273984_5.00350192442_7.94191212047.png,Osun,10-20
4.973558081616016_7.986827884675976_5.00350192442_7.94191212047.png,Osun,10-20
4.979391980825975_7.997272924193982_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.979391980825975_8.012244845595974_4.9344762166199985_7.967329081389999.png,Osun,10-20
4.981646630316016_7.934654492188008_5.01159047312_7.94962641359.png,Osun,10-20
4.981646630316016_7.94962641359_5.01159047312_7.94962641359.png,Osun,10-20
4.981646630316016_7.964598334991992_5.01159047312_7.94962641359.png,Osun,10-20
4.981646630316016_7.979570256393984_5.01159047312_7.94962641359.png,Osun,10-20
4.981646630316016_7.994542177795976_5.01159047312_7.94962641359.png,Osun,10-20
4.988530003018008_7.94191212047_5.00350192442_7.94191212047.png,Osun,10-20
4.988530003018008_7.956884041871992_5.00350192442_7.94191212047.png,Osun,10-20
4.988530003018008_7.971855963273984_5.00350192442_7.94191212047.png,Osun,10-20
4.988530003018008_7.986827884675976_5.00350192442_7.94191212047.png,Osun,10-20
4.989999574429573_7.953832622331761_5.01159047312_7.94962641359.png,Osun,10-20
4.996618551718008_7.94962641359_5.01159047312_7.94962641359.png,Osun,10-20
4.996618551718008_7.964598334991992_5.01159047312_7.94962641359.png,Osun,10-20
4.996618551718008_7.979570256393984_5.01159047312_7.94962641359.png,Osun,10-20
4.996618551718008_7.994542177795976_5.01159047312_7.94962641359.png,Osun,10-20
5.00350192442_7.956884041871992_5.00350192442_7.94191212047.png,Osun,10-20
5.00350192442_7.971855963273984_5.00350192442_7.94191212047.png,Osun,10-20
5.00350192442_7.986827884675976_5.00350192442_7.94191212047.png,Osun,10-20
5.011549953964024_7.963539009615976_5.05646571817_7.91862324541.png,Osun,10-20
5.01159047312_7.964598334991992_5.01159047312_7.94962641359.png,Osun,10-20
5.01159047312_7.979570256393984_5.01159047312_7.94962641359.png,Osun,10-20
5.01159047312_7.994542177795976_5.01159047312_7.94962641359.png,Osun,10-20
5.012897649894523_7.967791676968532_5.00350192442_7.94191212047.png,Osun,10-20
5.018473845821992_7.971855963273984_5.00350192442_7.94191212047.png,Osun,10-20
5.018473845821992_7.986827884675976_5.00350192442_7.94191212047.png,Osun,10-20
5.026562394521992_7.979570256393984_5.01159047312_7.94962641359.png,Osun,10-20
5.026562394521992_7.994542177795976_5.01159047312_7.94962641359.png,Osun,10-20
5.028318065383786_7.987689931216307_5.01159047312_7.94962641359.png,Osun,10-20
4.358662984043986_6.3231437899519936_4.3287191412400015_6.3081718685500014.png,Ogun,20-30
4.669392388024024_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.6779924811039875_7.15636046882599_4.71430815223_7.16791537715.png,Ondo,0-10
4.684364309426016_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.684364309426016_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.684364309426016_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.684364309426016_7.16791537715_4.71430815223_7.16791537715.png,Ondo,0-10
4.698839594154023_6.807043698733985_4.74375535836_6.77709985593.png,Ondo,0-10
4.699336230828008_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.699336230828008_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.699336230828008_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.709027777114024_6.6988931604760165_4.75394354132_6.728837003280001.png,Ondo,0-10
4.709027777114024_6.728837003280001_4.75394354132_6.728837003280001.png,Ondo,0-10
4.713811515556015_6.747156013126016_4.74375535836_6.77709985593.png,Ondo,0-10
4.71430815223_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.71430815223_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.71430815223_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.71430815223_7.16791537715_4.71430815223_7.16791537715.png,Ondo,0-10
4.715844019424024_7.120081360284023_4.76075978363_7.164997124489999.png,Ondo,0-10
4.722665069484024_6.943311839634024_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_6.958283761036016_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_6.973255682438008_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_6.98822760384_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_7.0031995252419925_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_7.018171446643985_4.76758083369_6.98822760384.png,Ondo,0-10
4.722665069484024_7.033143368045977_4.76758083369_6.98822760384.png,Ondo,0-10
4.723284834555868_6.718119334104927_4.75394354132_6.728837003280001.png,Ondo,0-10
4.723999698516016_6.773752767485977_4.75394354132_6.728837003280001.png,Ondo,0-10
4.7287834369580075_6.762127934528008_4.74375535836_6.77709985593.png,Ondo,0-10
4.7287834369580075_6.77709985593_4.74375535836_6.77709985593.png,Ondo,0-10
4.7287834369580075_6.807043698733985_4.74375535836_6.77709985593.png,Ondo,0-10
4.7287834369580075_6.822015620135977_4.74375535836_6.77709985593.png,Ondo,0-10
4.729280073631992_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.729280073631992_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.729280073631992_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.729280073631992_7.16791537715_4.71430815223_7.16791537715.png,Ondo,0-10
4.729280073631992_7.182887298551992_4.71430815223_7.16791537715.png,Ondo,0-10
4.729280073631992_7.197859219953984_4.71430815223_7.16791537715.png,Ondo,0-10
4.730815940826016_7.150025203088007_4.76075978363_7.164997124489999.png,Ondo,0-10
4.730980759024024_6.794670961454024_4.77589652323_6.83958672566.png,Ondo,0-10
4.730980759024024_6.809642882856016_4.77589652323_6.83958672566.png,Ondo,0-10
4.730980759024024_6.83958672566_4.77589652323_6.83958672566.png,Ondo,0-10
4.735663268768853_6.996799479565341_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_6.943311839634024_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_6.958283761036016_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_6.973255682438008_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_6.98822760384_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_7.0031995252419925_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_7.018171446643985_4.76758083369_6.98822760384.png,Ondo,0-10
4.737636990886016_7.033143368045977_4.76758083369_6.98822760384.png,Ondo,0-10
4.738844476354024_6.976052903154025_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_6.991024824556017_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_7.005996745958009_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_7.020968667360001_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_7.035940588761993_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_7.050912510163985_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738844476354024_7.065884431565977_4.78376024056_7.020968667360001.png,Ondo,0-10
4.738971619918008_6.713865081878009_4.75394354132_6.728837003280001.png,Ondo,0-10
4.738971619918008_6.758780846083985_4.75394354132_6.728837003280001.png,Ondo,0-10
4.742947717814023_7.062622747054024_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.077594668456016_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.092566589858008_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.1075385112600005_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.122510432661993_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.137482354063985_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.742947717814023_7.152454275465977_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.74375535836_6.732184091724024_4.74375535836_6.77709985593.png,Ondo,0-10
4.74375535836_6.762127934528008_4.74375535836_6.77709985593.png,Ondo,0-10
4.744251995033984_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.16791537715_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.182887298551992_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.197859219953984_4.71430815223_7.16791537715.png,Ondo,0-10
4.744251995033984_7.212831141355976_4.71430815223_7.16791537715.png,Ondo,0-10
4.7448233841240235_6.262996504444024_4.78973914833_6.30791226865.png,Ondo,0-10
4.7448233841240235_6.277968425846016_4.78973914833_6.30791226865.png,Ondo,0-10
4.7448233841240235_6.352828032855976_4.78973914833_6.30791226865.png,Ondo,0-10
4.745787862228008_7.120081360284023_4.76075978363_7.164997124489999.png,Ondo,0-10
4.745787862228008_7.164997124489999_4.76075978363_7.164997124489999.png,Ondo,0-10
4.745952680426016_6.809642882856016_4.77589652323_6.83958672566.png,Ondo,0-10
4.745952680426016_6.83958672566_4.77589652323_6.83958672566.png,Ondo,0-10
4.752608912288008_6.943311839634024_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_6.958283761036016_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_6.973255682438008_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_6.98822760384_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_7.0031995252419925_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_7.018171446643985_4.76758083369_6.98822760384.png,Ondo,0-10
4.752608912288008_7.033143368045977_4.76758083369_6.98822760384.png,Ondo,0-10
4.753816397756016_6.976052903154025_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_6.991024824556017_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_7.005996745958009_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_7.020968667360001_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_7.035940588761993_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_7.050912510163985_4.78376024056_7.020968667360001.png,Ondo,0-10
4.753816397756016_7.065884431565977_4.78376024056_7.020968667360001.png,Ondo,0-10
4.75521273284922_6.263399245871709_4.78973914833_6.30791226865.png,Ondo,0-10
4.7579196392160155_7.062622747054024_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.7579196392160155_7.077594668456016_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.7579196392160155_7.092566589858008_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.7579196392160155_7.1075385112600005_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.7579196392160155_7.122510432661993_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.7579196392160155_7.152454275465977_4.78786348202_7.1075385112600005.png,Ondo,0-10
4.758727279761992_6.747156013126016_4.74375535836_6.77709985593.png,Ondo,0-10
4.759223916435976_7.122999612944024_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.137971534346016_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.152943455748008_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.16791537715_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.182887298551992_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.197859219953984_4.71430815223_7.16791537715.png,Ondo,0-10
4.759223916435976_7.212831141355976_4.71430815223_7.16791537715.png,Ondo,0-10
4.76075978363_7.135053281686015_4.76075978363_7.164997124489999.png,Ondo,0-10
4.76075978363_7.179969045891991_4.76075978363_7.164997124489999.png,Ondo,0-10
4.76075978363_7.1949409672939835_4.76075978363_7.164997124489999.png,Ondo,0-10
4.760924601828008_6.884502489865977_4.77589652323_6.83958672566.png,Ondo,0-10
4.761977978011992_7.273772634216016_4.74700605661_7.30371647702.png,Ondo,0-10
4.761977978011992_7.288744555618008_4.74700605661_7.30371647702.png,Ondo,0-10
4.763027457364024_6.9580797629780085_4.80794322157_6.973051684380001.png,Ondo,0-10
4.763027457364024_6.973051684380001_4.80794322157_6.973051684380001.png,Ondo,0-10
4.763027457364024_6.988023605781993_4.80794322157_6.973051684380001.png,Ondo,0-10
4.763027457364024_7.002995527183985_4.80794322157_6.973051684380001.png,Ondo,0-10
4.763027457364024_7.017967448585977_4.80794322157_6.973051684380001.png,Ondo,0-10
4.766403090524024_6.965991353474024_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_6.980963274876016_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_6.995935196278008_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_7.01090711768_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_7.0258790390819925_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_7.040850960483985_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766403090524024_7.055822881885977_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.766612462004024_7.090483908404024_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.105455829806016_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.120427751208008_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.13539967261_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.150371594011992_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.165343515413984_4.81152822621_7.13539967261.png,Ondo,0-10
4.766612462004024_7.1803154368159765_4.81152822621_7.13539967261.png,Ondo,0-10
4.766649778182728_6.987770948050073_4.8113188547300005_7.01090711768.png,Ondo,0-10
4.76758083369_6.958283761036016_4.76758083369_6.98822760384.png,Ondo,0-10
4.76758083369_6.973255682438008_4.76758083369_6.98822760384.png,Ondo,0-10
4.76758083369_6.98822760384_4.76758083369_6.98822760384.png,Ondo,0-10
4.76758083369_7.0031995252419925_4.76758083369_6.98822760384.png,Ondo,0-10
4.76758083369_7.018171446643985_4.76758083369_6.98822760384.png,Ondo,0-10
4.76758083369_7.033143368045977_4.76758083369_6.98822760384.png,Ondo,0-10
4.768788319158008_6.976052903154025_4.78376024056_7.020968667360001.png,Ondo,0-10
4.768788319158008_6.991024824556017_4.78376024056_7.020968667360001.png,Ondo,0-10
4.768788319158008_7.005996745958009_4.78376024056_7.020968667360001.png,Ondo,0-10
4.768788319158008_7.020968667360001_4.78376024056_7.020968667360001.png,Ondo,0-10
